"";"Country";"Brand";"Month";"Gross.Sales";"Net.Sales";"Volume";"Mgmt_Sales";"Total_expenses";"Expense_A240";"Expense_B240";"Expense_D240";"Expense_Q240"
"9134";"Italy";"SANDOSTATIN LAR";2018-08-01;4126368,00999999;2830832,68;127860;2035445,855;184300;183700;-799,999999999955;-15200;16600
"9135";"Italy";"SANDOSTATIN LAR";2018-09-01;3809950,51999999;2531901,02;111860;2714203,465;272200;255100;19800;-23900;21200
"9136";"Italy";"SANDOSTATIN LAR";2018-10-01;4569843,26999999;2713557,81000001;124640;8902701,964;348100;254800;65800;5000;22500
"9137";"Italy";"SANDOSTATIN LAR";2018-11-01;4814997,78999998;2434738,34;99960;2459985,313;468000;322400;121700;-100,000000000001;24000
"9138";"Italy";"SANDOSTATIN LAR";2018-12-01;5217259,49999999;3611572,44000001;149820;3619960,21;380000;306400;43000;21300;9300,00000000001
"9139";"Italy";"SANDOSTATIN LAR";2019-01-01;6044758,49000002;3676938,56000002;162030;3700612,112;218100;191900;12800;1900;11500
"9140";"Italy";"SANDOSTATIN LAR";2019-02-01;5596972,60999998;3573154,74000001;161450;3572730,828;411700;192000;211400;200;8100
"9141";"Italy";"SANDOSTATIN LAR";2019-03-01;4525789,45999998;2706122,90000001;123480;2727136,694;196100;117900;82200;7700;-11700
"9142";"Italy";"SANDOSTATIN LAR";2019-04-01;5523192,86999998;3576623,60000001;157240;3621264,727;219600;70600;113700;8200;27100
"9143";"Italy";"SANDOSTATIN LAR";2019-05-01;NA;NA;NA;NA;404737,938;238140,889;145972,932;6602,649;14021,468
"9144";"Italy";"SANDOSTATIN LAR";2019-06-01;NA;NA;NA;NA;422531,041;235347,261;167877,371;3510,846;15795,563
"9145";"Italy";"SANDOSTATIN LAR";2019-07-01;NA;NA;NA;NA;227340,24;185169,075;21049,466;7563,205;13558,494
"9146";"Italy";"SANDOSTATIN LAR";2019-08-01;NA;NA;NA;NA;139104,852;133302,29;-11019,028;6058,316;10763,274
"9147";"Italy";"SANDOSTATIN LAR";2019-09-01;NA;NA;NA;NA;275856,872;183784,914;73092,99;5937,234;13041,734
"9148";"Italy";"SANDOSTATIN LAR";2019-10-01;NA;NA;NA;NA;268936,961;198792,038;50449,669;5829,634;13865,62
"9149";"Italy";"SANDOSTATIN LAR";2019-11-01;NA;NA;NA;NA;302361,227;196923,69;85478,089;5899,768;14059,68
"9150";"Italy";"SANDOSTATIN LAR";2019-12-01;NA;NA;NA;NA;245452,381;173668,984;28081,602;5355,71;38346,085
"9151";"Italy";"SANDOSTATIN LAR";2020-01-01;NA;NA;NA;NA;1147,25155271358;0;0;1147,25155271358;0
"9152";"Italy";"SANDOSTATIN LAR";2020-02-01;NA;NA;NA;NA;120,763321338272;0;0;120,763321338272;0
"9153";"Italy";"SANDOSTATIN LAR";2020-03-01;NA;NA;NA;NA;4649,38787152348;0;0;4649,38787152348;0
"9154";"Italy";"SANDOSTATIN LAR";2020-04-01;NA;NA;NA;NA;3378,61959374511;0;0;3378,61959374511;0
"9155";"Italy";"SANDOSTATIN LAR";2020-05-01;NA;NA;NA;NA;3986,7891143541;0;0;3986,7891143541;0
"9156";"Italy";"SANDOSTATIN LAR";2020-06-01;NA;NA;NA;NA;2119,90711833594;0;0;2119,90711833594;0
"9157";"Italy";"SANDOSTATIN LAR";2020-07-01;NA;NA;NA;NA;4566,78877881113;0;0;4566,78877881113;0
"9158";"Italy";"SANDOSTATIN LAR";2020-08-01;NA;NA;NA;NA;3658,11180938398;0;0;3658,11180938398;0
"9159";"Italy";"SANDOSTATIN LAR";2020-09-01;NA;NA;NA;NA;3585,00048701257;0;0;3585,00048701257;0
"9160";"Italy";"SANDOSTATIN LAR";2020-10-01;NA;NA;NA;NA;3520,02982013258;0;0;3520,02982013258;0
"9161";"Italy";"SANDOSTATIN LAR";2020-11-01;NA;NA;NA;NA;3562,37789402627;0;0;3562,37789402627;0
"9162";"Italy";"SANDOSTATIN LAR";2020-12-01;NA;NA;NA;NA;3233,86663862299;0;0;3233,86663862299;0
"9163";"Italy";"SANDOSTATIN LAR";2021-01-01;NA;NA;NA;NA;583,230477686267;0;0;583,230477686267;0
"9164";"Italy";"SANDOSTATIN LAR";2021-02-01;NA;NA;NA;NA;61,3926818617124;0;0;61,3926818617124;0
"9165";"Italy";"SANDOSTATIN LAR";2021-03-01;NA;NA;NA;NA;2363,61825167593;0;0;2363,61825167593;0
"9166";"Italy";"SANDOSTATIN LAR";2021-04-01;NA;NA;NA;NA;1717,5953389815;0;0;1717,5953389815;0
"9167";"Italy";"SANDOSTATIN LAR";2021-05-01;NA;NA;NA;NA;2026,77164750777;0;0;2026,77164750777;0
"9168";"Italy";"SANDOSTATIN LAR";2021-06-01;NA;NA;NA;NA;1077,70125771733;0;0;1077,70125771733;0
"9169";"Italy";"SANDOSTATIN LAR";2021-07-01;NA;NA;NA;NA;2321,62719209956;0;0;2321,62719209956;0
"9170";"Italy";"SANDOSTATIN LAR";2021-08-01;NA;NA;NA;NA;1859,68133402861;0;0;1859,68133402861;0
"9171";"Italy";"SANDOSTATIN LAR";2021-09-01;NA;NA;NA;NA;1822,51359050271;0;0;1822,51359050271;0
"9172";"Italy";"SANDOSTATIN LAR";2021-10-01;NA;NA;NA;NA;1789,48432766111;0;0;1789,48432766111;0
"9173";"Italy";"SANDOSTATIN LAR";2021-11-01;NA;NA;NA;NA;1811,01289940956;0;0;1811,01289940956;0
"9174";"Italy";"SANDOSTATIN LAR";2021-12-01;NA;NA;NA;NA;1644,00700086796;0;0;1644,00700086796;0
"9175";"Italy";"SANDOSTATIN LAR";2022-01-01;NA;NA;NA;NA;583,230477686267;0;0;583,230477686267;0
"9176";"Italy";"SANDOSTATIN LAR";2022-02-01;NA;NA;NA;NA;61,3926818617124;0;0;61,3926818617124;0
"9177";"Italy";"SANDOSTATIN LAR";2022-03-01;NA;NA;NA;NA;2363,61825167593;0;0;2363,61825167593;0
"9178";"Italy";"SANDOSTATIN LAR";2022-04-01;NA;NA;NA;NA;1717,5953389815;0;0;1717,5953389815;0
"9179";"Italy";"SANDOSTATIN LAR";2022-05-01;NA;NA;NA;NA;2026,77164750777;0;0;2026,77164750777;0
"9180";"Italy";"SANDOSTATIN LAR";2022-06-01;NA;NA;NA;NA;1077,70125771733;0;0;1077,70125771733;0
"9181";"Italy";"SANDOSTATIN LAR";2022-07-01;NA;NA;NA;NA;2321,62719209956;0;0;2321,62719209956;0
"9182";"Italy";"SANDOSTATIN LAR";2022-08-01;NA;NA;NA;NA;1859,68133402861;0;0;1859,68133402861;0
"9183";"Italy";"SANDOSTATIN LAR";2022-09-01;NA;NA;NA;NA;1822,51359050271;0;0;1822,51359050271;0
"9184";"Italy";"SANDOSTATIN LAR";2022-10-01;NA;NA;NA;NA;1789,48432766111;0;0;1789,48432766111;0
"9185";"Italy";"SANDOSTATIN LAR";2022-11-01;NA;NA;NA;NA;1811,01289940956;0;0;1811,01289940956;0
"9186";"Italy";"SANDOSTATIN LAR";2022-12-01;NA;NA;NA;NA;1644,00700086796;0;0;1644,00700086796;0
"9187";"Italy";"SIGNIFOR";2012-10-01;31535,21;32846,04;324;33000;24000;0;24000;0;0
"9188";"Italy";"SIGNIFOR";2012-11-01;52267,4;54743,4;540;55000;28000;0;28000;0;0
"9189";"Italy";"SIGNIFOR";2012-12-01;51560,64;53466,06;540;53000;32000;0;32000;0;0
"9190";"Italy";"SIGNIFOR";2013-01-01;55090,23;46682,2;594;47000;104000;93000;11000;0;0
"9191";"Italy";"SIGNIFOR";2013-02-01;92356,77;87441,8999999999;999;87000;95000;87000;8000;0;0
"9192";"Italy";"SIGNIFOR";2013-03-01;126974,68;148164,08;1278;148000;102000;92000;10000;0;0
"9193";"Italy";"SIGNIFOR";2013-04-01;130318,69;133546,93;1404;134000;-233000;-241000;8000;0;0
"9194";"Italy";"SIGNIFOR";2013-05-01;156987,82;159452,76;1638;159000;85000;56000;29000;0;0
"9195";"Italy";"SIGNIFOR";2013-06-01;104585,03;108254,82;1143;109000;89000;7000;82000;0;0
"9196";"Italy";"SIGNIFOR";2013-07-01;272021,15;279686,91;2844;279000;32000;8000;24000;0;0
"9197";"Italy";"SIGNIFOR";2013-08-01;137619,53;139895,9;1494;140100;12300;6500;5800,00000000001;0;0
"9198";"Italy";"SIGNIFOR";2013-09-01;170189,11;173424,05;1719;173400;55200;8200;47000;0;0
"9199";"Italy";"SIGNIFOR";2013-10-01;231861,45;245048,73;2520;245100;56500;7200;49300;0;0
"9200";"Italy";"SIGNIFOR";2013-11-01;140115,22;136457,58;1341;136500;94900;8500;86400;0;0
"9201";"Italy";"SIGNIFOR";2013-12-01;129639,29;145490,23;1512;145400;76400;10400;66000;0;0
"9202";"Italy";"SIGNIFOR";2014-01-01;185686,28;194795,28;1953;194800;5000;2900;2100;0;0
"9203";"Italy";"SIGNIFOR";2014-02-01;177303,75;184302,84;1944;184300;19400;2100;17300;0;0
"9204";"Italy";"SIGNIFOR";2014-03-01;213809,39;221893,26;2214;221900;12100;2600;9500;0;0
"9205";"Italy";"SIGNIFOR";2014-04-01;242414,68;250633,56;2529;250600;23200;3200;20000;0;0
"9206";"Italy";"SIGNIFOR";2014-05-01;247117,34;235670,34;2331;235700;189100;899,999999999999;188200;0;0
"9207";"Italy";"SIGNIFOR";2014-06-01;159119,67;160124,46;1611;160100;74200;51900;22300;0;0
"9208";"Italy";"SIGNIFOR";2014-07-01;388497,54;393422,58;3906;393400;60300;42700;17600;0;0
"9209";"Italy";"SIGNIFOR";2014-08-01;145354,83;156292,44;1611;156300;38500;32300;6199,99999999999;0;0
"9210";"Italy";"SIGNIFOR";2014-09-01;188136,38;189174,94;1962;189200;53700;45600;8100,00000000002;0;0
"9211";"Italy";"SIGNIFOR";2014-10-01;173664,84;160467,68;1755;174300;98200;55700;42500;0;0
"9212";"Italy";"SIGNIFOR";2014-11-01;178041,3;151592,63;1818;179800;60300;51500;8800,00000000001;0;0
"9213";"Italy";"SIGNIFOR";2014-12-01;150817,7;141564,42;1710;168400;51700;40900;10800;0;0
"9214";"Italy";"SIGNIFOR";2015-01-01;248667,81;213572,66;2448;213600;73000;47600;25400;0;0
"9215";"Italy";"SIGNIFOR";2015-02-01;353992,74;317789,75;3780;317800;74500;45000;29500;0;0
"9216";"Italy";"SIGNIFOR";2015-03-01;268476,66;170073,21;2754;170000;130300;40300;90000;0;0
"9217";"Italy";"SIGNIFOR";2015-04-01;231220,67;184971,58;2412;185000;111800;45300;66500;0;0
"9218";"Italy";"SIGNIFOR";2015-05-01;417872,47;322753,63;4554;322800;130600;51600;79000;0;0
"9219";"Italy";"SIGNIFOR";2015-06-01;271829,49;217305,17;2628;217300;82200;57700;24500;0;0
"9220";"Italy";"SIGNIFOR";2015-07-01;341749,43;444302,16;3330;444300;122900;49600;73300;0;0
"9221";"Italy";"SIGNIFOR";2015-08-01;106515,22;92173,48;1116;92100,0000000001;39000;36900;2100,00000000002;0;0
"9222";"Italy";"SIGNIFOR";2015-09-01;408198,74;351511,65;3906;351600;119800;44400;75400;0;0
"9223";"Italy";"SIGNIFOR";2015-10-01;135505,46;118348,19;1566;118300;120000;54800;65200;0;0
"9224";"Italy";"SIGNIFOR";2015-11-01;192976,89;171821,6;1890;171800;62600,0000000001;52900;9700,00000000005;0;0
"9225";"Italy";"SIGNIFOR";2015-12-01;280025,36;248266,25;2898;248300;144400;50800;93600;0;0
"9226";"Italy";"SIGNIFOR";2016-01-01;299107,75;247998,34;2898;248000;136100;69800;47300;0;19000
"9227";"Italy";"SIGNIFOR";2016-02-01;248014,58;201148,73;2340;201100;148800;68100;65800;0;14900
"9228";"Italy";"SIGNIFOR";2016-03-01;331508,15;261371,2;3078;261400;168100;102400;35800;0;29900
"9229";"Italy";"SIGNIFOR";2016-04-01;269742,68;182892,37;2574;182900;126500;79100;28100;0;19300
"9230";"Italy";"SIGNIFOR";2016-05-01;299707,09;248862,8;2826;248900;259500;76500;172200;0;10800
"9231";"Italy";"SIGNIFOR";2016-06-01;425753,25;334319,39;3948;351000;140600;74200;60000;0;6399,99999999999
"9232";"Italy";"SIGNIFOR";2016-07-01;598709,08;433382,47;6066;433400;133900;75900;49600;0;8400,00000000001
"9233";"Italy";"SIGNIFOR";2016-08-01;334696,21;270455,97;3654;268200;57000;46600;6299,99999999997;0;4099,99999999999
"9234";"Italy";"SIGNIFOR";2016-09-01;454049,51;361579,61;4946;343700;68000;64500;599,99999999998;0;2900,00000000001
"9235";"Italy";"SIGNIFOR";2016-10-01;490383,47;377075,37;5126;368400;178000;74600;98500;0;4899,99999999999
"9236";"Italy";"SIGNIFOR";2016-11-01;726355,38;575339,14;7988;575400;167700;81599,9999999999;79200;0;6900,00000000001
"9237";"Italy";"SIGNIFOR";2016-12-01;456630,04;386083,35;5350;383100;153600;75400,0000000001;78400;0;-200,000000000003
"9238";"Italy";"SIGNIFOR";2017-01-01;755790,26;588981,33;8190;586200;96900;86000;8700;1400;800
"9239";"Italy";"SIGNIFOR";2017-02-01;704437,28;545255,45;7676;545300;107300;89400;12400;2300;3200
"9240";"Italy";"SIGNIFOR";2017-03-01;768264;568660,22;8504;568500;110900;90800;5300;-800;15600
"9241";"Italy";"SIGNIFOR";2017-04-01;532456,05;397281,84;5728;397400;191900;84200;88800;2500;16400
"9242";"Italy";"SIGNIFOR";2017-05-01;925536,54;674910,73;10518;672100;200200;83100,0000000001;91700;2400;23000
"9243";"Italy";"SIGNIFOR";2017-06-01;833881,69;640754,729999999;9106;640700;225200;73200;130900;500;20600
"9244";"Italy";"SIGNIFOR";2017-07-01;981564,37;781858,97;11102;773400;185800;85000;70800;7800;22200
"9245";"Italy";"SIGNIFOR";2017-08-01;735380,76;573000,4;8210;570200;81200;60900;9699,99999999999;2000;8600,00000000001
"9246";"Italy";"SIGNIFOR";2017-09-01;902488,65;703596,609999999;10190;700800;160300;90000;42400;3700;24200
"9247";"Italy";"SIGNIFOR";2017-10-01;1017318,34;820597,84;11634;820600;133000;89300;20300;4400;19000
"9248";"Italy";"SIGNIFOR";2017-11-01;829138,39;635439,32;9074;635399,999999999;155000;98500;47600;-12700;21600
"9249";"Italy";"SIGNIFOR";2017-12-01;908681,97;728574,31;10864;728600,000000001;148100;98900;24100;3700;21400
"9250";"Italy";"SIGNIFOR";2018-01-01;1139503,69;742466,109999999;12522;742466,11;80600;55100;23300;-7900;10100
"9251";"Italy";"SIGNIFOR";2018-02-01;1046519,33;789995,11;11662;789995,11;77700;59600;5300;3300;9500
"9252";"Italy";"SIGNIFOR";2018-03-01;1026141,86;784205,249999999;11706;781437,319;88400;52300;22500;2200;11400
"9253";"Italy";"SIGNIFOR";2018-04-01;851691,15;656869,16;9896;656862,511;94700;58300;20100;1500;14800
"9254";"Italy";"SIGNIFOR";2018-05-01;1039511,98;793796,909999999;11454;793795,778;106000;57700;32800;2900;12600
"9255";"Italy";"SIGNIFOR";2018-06-01;1048862,69;790270,529999999;12250;790262,645;87000;70500;3600;-500;13400
"9256";"Italy";"SIGNIFOR";2018-07-01;1458286,57;1139552,44;17040;1139545,442;146100;52300;76100;4400;13300
"9257";"Italy";"SIGNIFOR";2018-08-01;837949,3;642300,589999999;9668;642301,19;46700;38000;899,999999999989;-1100;8900,00000000001
"9258";"Italy";"SIGNIFOR";2018-09-01;734926,51;567890,4;8568;567894,112;88500;58100;21400;-2300;11300
"9259";"Italy";"SIGNIFOR";2018-10-01;1082665,54;814168,209999999;12700;814168,366;85400;63100;8299,99999999998;1900;12100
"9260";"Italy";"SIGNIFOR";2018-11-01;898196,58;668325,31;10396;668321,599;92399,9999999999;74999,9999999999;3200;1300;12900
"9261";"Italy";"SIGNIFOR";2018-12-01;704332,14;529058,11;8332;529046,092;74100;58500;6200,00000000001;4400;5000
"9262";"Italy";"SIGNIFOR";2019-01-01;1305513,96;972495,92;15122;972495,92;49200;46600;800;1800;0
"9263";"Italy";"SIGNIFOR";2019-02-01;784595,53;580141,5;8684;580141,5;80800;63500;1000;16300;0
"9264";"Italy";"SIGNIFOR";2019-03-01;884308,23;641383,789999999;10398;641383,79;30500;30800;-3600;3300;0
"9265";"Italy";"SIGNIFOR";2019-04-01;836234,93;615825,759999999;9346;615825,76;25700;17300;5000;3400;0
"9266";"Italy";"SIGNIFOR";2019-05-01;NA;NA;NA;NA;48902,21;45259,164;623,881;3019,165;0
"9267";"Italy";"SIGNIFOR";2019-06-01;NA;NA;NA;NA;46343,317;43528,713;623,881;2190,723;0
"9268";"Italy";"SIGNIFOR";2019-07-01;NA;NA;NA;NA;41240,623;37340,198;623,881;3276,544;0
"9269";"Italy";"SIGNIFOR";2019-08-01;NA;NA;NA;NA;27901,533;24404,34;623,881;2873,312;0
"9270";"Italy";"SIGNIFOR";2019-09-01;NA;NA;NA;NA;35315,374;31850,624;623,881;2840,869;0
"9271";"Italy";"SIGNIFOR";2019-10-01;NA;NA;NA;NA;35581,833;32145,915;623,881;2812,037;0
"9272";"Italy";"SIGNIFOR";2019-11-01;NA;NA;NA;NA;35022,05;31567,339;623,881;2830,83;0
"9273";"Italy";"SIGNIFOR";2019-12-01;NA;NA;NA;NA;46919,284;38701,841;5519,194;2698,249;0
"9274";"Italy";"SIGNIFOR";2020-01-01;NA;NA;NA;NA;48681,6692355581;47401,829206379;0;1279,84002917906;0
"9275";"Italy";"SIGNIFOR";2020-02-01;NA;NA;NA;NA;76182,2838299112;64592,6213434564;0;11589,6624864548;0
"9276";"Italy";"SIGNIFOR";2020-03-01;NA;NA;NA;NA;33676,3377549929;31329,9643681647;0;2346,37338682828;0
"9277";"Italy";"SIGNIFOR";2020-04-01;NA;NA;NA;NA;41257,9569334034;39303,1534475914;0;1954,80348581199;0
"9278";"Italy";"SIGNIFOR";2020-05-01;NA;NA;NA;NA;48184,6153867876;46037,9219302896;0;2146,693456498;0
"9279";"Italy";"SIGNIFOR";2020-06-01;NA;NA;NA;NA;45835,3484622224;44277,6956909762;0;1557,65277124625;0
"9280";"Italy";"SIGNIFOR";2020-07-01;NA;NA;NA;NA;40312,3928193404;37982,6971701368;0;2329,6956492036;0
"9281";"Italy";"SIGNIFOR";2020-08-01;NA;NA;NA;NA;26867,2453088057;24824,2565788499;0;2042,98872995586;0
"9282";"Italy";"SIGNIFOR";2020-09-01;NA;NA;NA;NA;34418,587107676;32398,6660722016;0;2019,92103547438;0
"9283";"Italy";"SIGNIFOR";2020-10-01;NA;NA;NA;NA;34698,4588790508;32699,0380367549;0;1999,42084229589;0
"9284";"Italy";"SIGNIFOR";2020-11-01;NA;NA;NA;NA;34123,2897737349;32110,5066905122;0;2012,78308322276;0
"9285";"Italy";"SIGNIFOR";2020-12-01;NA;NA;NA;NA;41286,2845085166;39367,7694646875;0;1918,5150438291;0
"9286";"Italy";"SIGNIFOR";2021-01-01;NA;NA;NA;NA;49957,3272065702;48638,0929770295;0;1319,23422954074;0
"9287";"Italy";"SIGNIFOR";2021-02-01;NA;NA;NA;NA;78223,6285568554;66277,2297004587;0;11946,3988563967;0
"9288";"Italy";"SIGNIFOR";2021-03-01;NA;NA;NA;NA;34565,6618319658;32147,0657444744;0;2418,59608749135;0
"9289";"Italy";"SIGNIFOR";2021-04-01;NA;NA;NA;NA;42343,1730862509;40328,1996429192;0;2014,97344333174;0
"9290";"Italy";"SIGNIFOR";2021-05-01;NA;NA;NA;NA;49451,384202658;47238,6143067516;0;2212,76989590631;0
"9291";"Italy";"SIGNIFOR";2021-06-01;NA;NA;NA;NA;47038,0786785091;45432,4804734857;0;1605,59820502343;0
"9292";"Italy";"SIGNIFOR";2021-07-01;NA;NA;NA;NA;41374,7101950443;38973,3051953797;0;2401,40499966462;0
"9293";"Italy";"SIGNIFOR";2021-08-01;NA;NA;NA;NA;27577,5588723928;25471,6857931983;0;2105,87307919453;0
"9294";"Italy";"SIGNIFOR";2021-09-01;NA;NA;NA;NA;35325,7350795338;33243,6397315109;0;2082,09534802287;0
"9295";"Italy";"SIGNIFOR";2021-10-01;NA;NA;NA;NA;35612,8096966897;33551,8455493924;0;2060,96414729725;0
"9296";"Italy";"SIGNIFOR";2021-11-01;NA;NA;NA;NA;35022,7026924158;32947,9650068543;0;2074,73768556156;0
"9297";"Italy";"SIGNIFOR";2021-12-01;NA;NA;NA;NA;42372,0689011143;40394,5008785453;0;1977,56802256892;0
"9298";"Italy";"SIGNIFOR";2022-01-01;NA;NA;NA;NA;49957,3272065702;48638,0929770295;0;1319,23422954074;0
"9299";"Italy";"SIGNIFOR";2022-02-01;NA;NA;NA;NA;78223,6285568554;66277,2297004587;0;11946,3988563967;0
"9300";"Italy";"SIGNIFOR";2022-03-01;NA;NA;NA;NA;34565,6618319658;32147,0657444744;0;2418,59608749135;0
"9301";"Italy";"SIGNIFOR";2022-04-01;NA;NA;NA;NA;42343,1730862509;40328,1996429192;0;2014,97344333174;0
"9302";"Italy";"SIGNIFOR";2022-05-01;NA;NA;NA;NA;49451,384202658;47238,6143067516;0;2212,76989590631;0
"9303";"Italy";"SIGNIFOR";2022-06-01;NA;NA;NA;NA;47038,0786785091;45432,4804734857;0;1605,59820502343;0
"9304";"Italy";"SIGNIFOR";2022-07-01;NA;NA;NA;NA;41374,7101950443;38973,3051953797;0;2401,40499966462;0
"9305";"Italy";"SIGNIFOR";2022-08-01;NA;NA;NA;NA;27577,5588723928;25471,6857931983;0;2105,87307919453;0
"9306";"Italy";"SIGNIFOR";2022-09-01;NA;NA;NA;NA;35325,7350795338;33243,6397315109;0;2082,09534802287;0
"9307";"Italy";"SIGNIFOR";2022-10-01;NA;NA;NA;NA;35612,8096966897;33551,8455493924;0;2060,96414729725;0
"9308";"Italy";"SIGNIFOR";2022-11-01;NA;NA;NA;NA;35022,7026924158;32947,9650068543;0;2074,73768556156;0
"9309";"Italy";"SIGNIFOR";2022-12-01;NA;NA;NA;NA;42372,0689011143;40394,5008785453;0;1977,56802256892;0
"9310";"Italy";"TAFINLAR";2015-03-01;0;0;0;514200;0;0;0;0;0
"9311";"Italy";"TAFINLAR";2015-04-01;0;0;0;575700;2000;0;2000;0;0
"9312";"Italy";"TAFINLAR";2015-05-01;0;0;0;-623300;43500;0;43500;0;0
"9313";"Italy";"TAFINLAR";2015-06-01;0;0;0;493000;242700;123500;119200;0;0
"9314";"Italy";"TAFINLAR";2015-07-01;0;0;0;1130100;129900;127500;2400,00000000001;0;0
"9315";"Italy";"TAFINLAR";2015-08-01;1551112,79;700972,800000002;1698000;2080300;97000;89500;7500;0;0
"9316";"Italy";"TAFINLAR";2015-09-01;2819865,79;2139727,84;3720000;2139700;406500;114000;292500;0;0
"9317";"Italy";"TAFINLAR";2015-10-01;2913540,99;2483582,53;3660000;2483600;313000;133800;179200;0;0
"9318";"Italy";"TAFINLAR";2015-11-01;2949569,79;2195265,85000001;3684000;2169700;284500;137000;147500;0;0
"9319";"Italy";"TAFINLAR";2015-12-01;3171937,25;-5222334,73999999;3600000;-5186100;293200;159400;133800;0;0
"9320";"Italy";"TAFINLAR";2016-01-01;3638290,77;2536763,15;4317000;2536800;248300;196600;-15700;8000;59400
"9321";"Italy";"TAFINLAR";2016-02-01;3466363,21000001;2258709,11;4143000;2258700;384500;155100;168300;22600;38500
"9322";"Italy";"TAFINLAR";2016-03-01;3997695,30000001;2265865,45;4713000;2265800;319300;181400;115400;-24400;46900
"9323";"Italy";"TAFINLAR";2016-04-01;4411079,88000001;2725774,27;5376000;2725800;254400;168400;34300;6400;45300
"9324";"Italy";"TAFINLAR";2016-05-01;4998667,72000001;2399448,09000001;5928000;2399500;467800;163400;253800;400;50200
"9325";"Italy";"TAFINLAR";2016-06-01;4723077,78000001;369692,020000009;5595000;369699,999999999;309500;164700;71000;36500;37300
"9326";"Italy";"TAFINLAR";2016-07-01;6128712,15000001;3671424,94;7245000;3671400;257300;169500;83000;-30700;35500
"9327";"Italy";"TAFINLAR";2016-08-01;3394055,7;203621,920000006;3981000;203599,999999999;126100;90900,0000000001;8500;1700;25000
"9328";"Italy";"TAFINLAR";2016-09-01;4791216,85000001;-585297,489999993;6057000;-585299,999999999;277600;166300;51800;18600;40900
"9329";"Italy";"TAFINLAR";2016-10-01;4075694,68;2005049,06000001;5394000;2005100;550400;184200;310100;2400;53700
"9330";"Italy";"TAFINLAR";2016-11-01;4217282,14000001;2198420,62000001;4920000;2198400;433200;171300;177600;10200;74100
"9331";"Italy";"TAFINLAR";2016-12-01;5107260,14000001;-733873,389999995;6084000;-759000;385800;176500;152100;19400;37800
"9332";"Italy";"TAFINLAR";2017-01-01;4550742,79000001;3925015,69000001;6357000;3925000;261100;197800;36500;900;25900
"9333";"Italy";"TAFINLAR";2017-02-01;2369409,57;2007273,09999999;5181000;2007300;321500;195000;101200;7400;17900
"9334";"Italy";"TAFINLAR";2017-03-01;3198564,89;2788587,95999999;7188000;2788600;434200;226400;203100;-14800;19500
"9335";"Italy";"TAFINLAR";2017-04-01;2484659,08;2175360,68;5586000;2175300;374700;249600;95900;9300;19900
"9336";"Italy";"TAFINLAR";2017-05-01;2927498,40999999;2556781,83;6585000;2556800;502000;195900;278800;7600;19700
"9337";"Italy";"TAFINLAR";2017-06-01;3686956,58999999;3199856,08;8271000;3199900;302500;207100;78500;-4900;21800
"9338";"Italy";"TAFINLAR";2017-07-01;3792795,80999999;3311263,28999999;8538000;3311200;325700;204500;46000;46000;29200
"9339";"Italy";"TAFINLAR";2017-08-01;2352553,17;2051426,36;5289000;2051500;190300;114800;55400;5600;14500
"9340";"Italy";"TAFINLAR";2017-09-01;2794240,71;2430354,83;6300000;2430300;321900;244500;34900;17000;25500
"9341";"Italy";"TAFINLAR";2017-10-01;3034433,35;2641029,87;6810000;2641000;544800;222000;279200;22700;20900
"9342";"Italy";"TAFINLAR";2017-11-01;3608226,78999999;3138367,34;8094000;3138400;422700;214600;211400;-31300;28000
"9343";"Italy";"TAFINLAR";2017-12-01;3322664,54;4832435,15999999;7464000;4832500;256100;218400;-16400,0000000001;26000;28100
"9344";"Italy";"TAFINLAR";2018-01-01;6384369,96;2394188,65999999;6690000;2394188,662;99300;93200;45900;-45400;5600
"9345";"Italy";"TAFINLAR";2018-02-01;6470529,65000001;3525805,57;7455000;3525805,561;363100;86400;254400;17100;5200
"9346";"Italy";"TAFINLAR";2018-03-01;7595433,14;3167169,44999999;8646000;3167169,446;324700;134700;174600;10600;4800
"9347";"Italy";"TAFINLAR";2018-04-01;5854034,94;2344632,26999999;6444000;2344632,273;217800;106600;90300,0000000001;15000;5900
"9348";"Italy";"TAFINLAR";2018-05-01;7277845,08;2922614,52;7950000;2922614,53;288100;106200;162000;14000;5900
"9349";"Italy";"TAFINLAR";2018-06-01;7461992,95;3092786,46999999;8700000;3092786,446;310500;114500;190300;-2900;8600
"9350";"Italy";"TAFINLAR";2018-07-01;9434243,36;3842790,59;10695000;3842790,631;172000;103100;44900;15400;8600
"9351";"Italy";"TAFINLAR";2018-08-01;6742748,5;2792897,50999999;7614000;2792897,509;95500;71000;26400;-7000;5100
"9352";"Italy";"TAFINLAR";2018-09-01;6334420,38;2652324,24;8379000;2652324,195;141400;89099,9999999999;60600,0000000001;-14200;5900
"9353";"Italy";"TAFINLAR";2018-10-01;8069146,71;3328117,69999999;11841000;3328117,707;162400;91600;66699,9999999998;-2600;6700
"9354";"Italy";"TAFINLAR";2018-11-01;7890336,55000001;3186716,76;10872000;3186716,765;456000;97500,0000000001;347100;4400;7000
